41	30	42	75	28	79	77	10	11	87	12	39	10	50	38	72	58	3	53	85	19	56	4	29	54	70	66	80	85	78	86	81	77	94	84	75	75	80	35	5	41	81	61	82	18	97	79	17	70	71	83	76	81	72	2	53	90	97	77	85	84	45	23	92	41	54	35	48	77	8	99	65	33	37	76	23	20	66	41	47	11	92	72	16	54	7	2	39	55	90	11	71	32	19	3	41	12	87	100	73	74	76	49	32	31	72	70	52	22	66	33	98	75	33	94	91	84	39	81	90	2	40	4	82	86	92	78	77	94	69	11	17	81	97	67	15	13	85	43	70	13	24	61	56	98	65	11	52	88	39	78	88	33	79	67	70	12	79	86	12	23	66	88	52	7	62	48	70	4	62	86	54	91	60	25	9	66	91	74	67	25	22	36	68	40	97	92	8	55	4	46	43	70	7	5	36	90	6	58	15	97	60	2	9	88	5	91	65	100	19	55	76	51	45	36	94	15	50	53	66	42	15	2	81	54	48	7	7	88	64	10	21	47	81	97	57	53	47	52	12	90	23	78	30	67	58	11	61	55	23	45	65	73	35	22	4	85	23	93	64	57	4	87	100	91	45	71	24	49	96	9	36	74	39	100	100	46	22	95	73	92	84	63	55	14	44	11	25	75	14	31	48	61	75	37	2	72	94	82	99	95	85	31	57	63	54	97	57	20	41	94	54	14	22	50	82	91	28	94	57	90	93	92	1	12	98	43	14	99	3	47	45	36	19	39	44	28	26	6	29	62	32	89	27	61	6	41	86	61	35	2	48	87	22	26	26	98	9	71	2	33	63	89	62	47	58	33	11	4	6	56	2	2	85	2	94	58	83	87	2	10	81	65	51	53	41	66	67	25	80	6	3	7	99	89	98	47	22	74	37	17	97	53	13	14	81	25	12	18	100	29	3	4	11	99	98	43	10	21	74	13	71	15	77	19	88	24	94	33	24	15	74	43	47	39	74	51	83	9	59	55	73	79	94	73	91	78	97	71	38	10	59	93	46	73	9	82	8	68	46	26	92	66	11	88	63	62	7	97	27	63	98	100	31	27	64	71	25	72	88	10	64	42	96	24	54	92	12	34	3	9	29	23	32	32	10	30	33	15	31
23	52	93	23	38	100	88	100	65	89	71	45	21	26	25	22	77	4	24	12	15	27	55	57	54	40	76	64	51	23	74	81	71	5	4	53	55	62	92	98	53	44	6	80	64	50	75	79	36	41	6	49	69	37	25	38	21	45	22	87	34	34	35	5	55	69	84	99	4	20	20	11	20	55	48	72	71	87	35	96	32	79	20	15	76	1	44	43	44	81	78	15	7	16	12	15	91	23	93	21	44	75	11	22	90	13	6	63	23	48	13	8	14	32	22	61	98	34	99	91	38	25	11	25	55	41	79	42	7	16	97	26	28	65	74	55	22	53	99	51	2	1	7	3	88	1	22	39	24	26	25	97	99	63	23	15	19	52	23	85	54	97	82	49	89	1	46	84	11	99	90	24	67	22	94	42	12	84	98	100	97	100	31	90	68	23	74	60	59	88	56	47	70	68	95	91	47	91	12	43	18	33	28	89	46	77	15	30	87	31	15	87	7	74	24	61	10	22	67	48	23	35	4	60	89	81	89	38	36	52	96	1	4	4	5	5	11	60	89	64	59	44	24	9	85	84	55	59	67	43	57	22	88	10	41	71	73	6	9	89	52	74	39	75	79	98	85	19	50	36	48	92	62	92	100	28	71	18	92	81	3	63	36	18	51	98	64	75	100	36	6	90	82	60	87	93	92	5	76	13	62	29	74	98	94	43	2	52	11	94	62	59	64	21	43	91	12	1	54	32	40	4	43	44	47	78	67	57	84	6	91	90	67	34	22	70	14	74	69	100	3	66	98	67	96	31	22	70	12	92	80	99	25	69	16	43	51	27	67	55	50	46	91	32	24	68	11	36	49	12	22	41	8	75	74	30	20	55	91	12	47	74	83	36	4	21	84	24	3	5	10	28	70	32	69	98	77	72	6	1	56	79	9	94	63	15	72	44	25	10	3	72	61	67	90	41	36	64	47	78	93	77	1	54	81	32	74	87	13	38	13	9	35	26	18	32	13	74	32	96	68	80	60	43	45	82	22	84	77	2	16	54	93	72	32	9	93	97	96	85	90	83	50	18	22	37	21	50	8	63	95	82	93	28	36	48	80	56	13	4	89	55	94	96	29	84	29	43	58	27	66	59	57	22	97	6	71	32	74	89
49	40	55	32	86	24	80	88	98	59	20	80	63	84	62	74	83	87	64	27	55	73	16	85	64	77	78	32	67	96	38	1	8	91	22	52	94	74	72	97	32	35	45	98	21	54	77	94	62	24	1	86	58	45	60	91	69	84	33	90	59	43	92	63	28	53	63	71	36	100	13	98	22	33	49	18	85	82	87	15	97	16	74	92	15	74	33	96	77	73	78	42	75	77	57	80	86	57	64	83	12	41	55	35	72	22	95	4	69	48	6	62	57	7	37	61	65	4	61	62	100	2	35	72	22	79	53	27	5	98	28	86	33	73	71	48	43	82	43	31	72	18	81	55	48	13	29	93	75	11	19	60	93	65	36	52	45	69	7	88	86	40	31	70	81	67	34	40	49	19	11	83	76	70	97	59	84	89	37	15	60	70	51	1	87	74	50	9	94	92	4	80	55	46	91	46	57	37	41	47	67	59	33	84	60	10	80	8	65	54	93	17	77	11	35	1	99	37	6	69	87	44	31	45	35	70	27	91	1	7	85	3	39	74	98	47	54	48	27	4	60	52	38	62	85	57	70	71	81	36	72	52	6	88	18	23	65	63	42	62	29	76	16	37	77	72	94	20	52	84	13	67	84	52	4	61	10	4	47	20	50	30	79	41	39	36	56	67	85	17	98	69	14	52	82	53	78	77	50	16	90	20	30	31	88	5	81	100	5	99	37	76	59	80	98	9	94	95	7	29	100	14	90	15	37	24	29	58	2	72	79	45	14	1	99	40	96	85	42	85	69	69	65	43	88	20	54	81	76	76	16	39	75	25	22	2	46	94	36	47	36	34	63	46	33	64	4	21	93	13	59	19	98	67	18	38	2	37	52	70	20	37	99	12	34	74	91	74	35	53	60	25	57	23	26	31	38	74	30	3	94	41	67	59	45	53	62	11	4	26	93	28	2	29	44	93	34	12	63	24	96	40	3	38	21	1	75	98	31	7	51	32	1	7	87	57	96	89	90	26	96	9	9	60	29	84	89	50	46	84	96	3	22	21	65	34	16	3	89	57	95	1	2	20	66	62	83	11	87	20	11	44	62	47	7	34	87	48	44	13	5	69	78	31	53	65	18	12	41	35	93	55	66	70	90	31	38	30	12	23
34	14	89	83	11	27	45	43	66	63	17	17	16	31	99	90	89	96	54	19	15	9	95	55	64	50	24	45	73	98	49	30	22	87	77	59	58	54	53	84	50	16	87	9	76	54	69	67	63	60	47	74	3	3	27	93	8	93	65	85	7	75	24	31	38	15	38	56	69	47	97	62	69	20	71	70	20	82	86	96	85	13	13	66	30	44	12	16	79	38	89	39	2	78	41	98	1	40	1	33	30	98	48	49	99	51	29	15	53	49	73	84	35	18	47	61	8	87	1	77	22	34	50	25	4	37	46	100	24	87	10	24	84	14	72	5	11	63	30	41	53	81	38	89	1	48	78	54	78	56	48	30	58	56	80	10	2	8	73	17	24	20	2	62	91	82	51	95	5	15	51	89	81	47	72	4	20	79	65	46	8	67	20	27	85	46	15	76	99	57	4	33	48	42	34	64	95	98	66	18	78	97	81	65	53	37	27	62	20	57	67	37	57	35	16	86	91	35	84	13	58	36	77	43	23	19	68	46	54	87	21	40	37	94	85	59	51	9	3	75	19	3	57	52	4	10	52	63	15	9	43	25	57	80	34	50	55	12	20	1	64	94	57	34	82	71	10	18	99	26	24	35	82	88	79	48	8	62	82	43	84	4	58	95	45	10	17	79	42	17	90	14	26	12	1	93	1	75	37	76	46	9	80	51	31	73	63	69	34	93	61	61	64	63	27	81	50	54	81	51	95	64	72	17	94	2	12	69	54	49	17	36	66	99	75	7	99	63	30	76	88	17	6	66	43	72	72	99	53	91	38	35	76	48	25	86	95	25	100	30	85	82	88	55	100	32	6	14	56	74	30	30	55	48	96	15	24	51	78	45	27	68	39	28	46	45	60	29	44	7	19	11	52	25	46	71	41	89	35	13	34	78	85	94	82	79	66	9	9	95	100	48	32	3	8	18	66	6	66	52	59	33	83	5	65	98	42	46	9	6	56	66	56	41	96	79	98	1	35	27	6	45	30	44	76	96	5	52	23	67	79	92	52	5	23	8	1	64	24	30	24	81	74	52	2	67	87	86	48	63	43	5	77	61	66	11	34	31	57	61	90	33	70	5	94	92	52	71	26	58	71	85	79	89	64	57	15	98	63	1
100	96	1	71	94	29	52	59	7	55	23	43	19	99	81	63	31	69	32	80	93	9	62	4	5	85	35	86	74	85	74	24	74	72	38	22	51	100	46	65	37	65	16	35	33	17	60	84	100	63	22	46	4	22	20	24	8	7	32	25	17	100	28	59	82	95	60	69	70	59	47	55	27	66	65	50	61	21	63	6	74	30	44	45	7	88	75	81	90	10	71	97	51	100	14	59	93	6	60	38	60	56	1	22	89	35	6	6	41	21	18	88	28	28	30	100	6	36	13	27	76	75	99	44	62	26	95	50	81	86	17	58	82	23	97	61	49	18	90	66	44	71	20	18	37	71	20	86	61	65	61	46	98	7	51	32	48	71	77	86	100	2	26	63	74	98	25	43	9	99	12	21	57	94	91	99	42	68	17	49	15	20	95	61	29	11	74	95	76	14	85	46	26	32	7	80	81	33	27	69	31	76	99	61	43	53	81	23	89	65	76	93	9	27	92	65	10	44	14	75	62	72	38	16	3	28	69	100	64	69	40	17	14	66	53	96	59	37	47	97	2	86	26	38	47	51	86	52	84	80	73	74	9	98	92	14	93	95	83	21	66	53	6	62	100	90	78	20	89	95	81	66	44	89	3	22	53	28	55	35	63	21	26	36	54	62	54	61	78	45	43	13	42	47	9	29	66	68	11	72	3	70	75	78	25	74	38	17	25	84	83	11	28	88	33	88	70	5	9	32	54	18	8	57	17	96	88	80	39	90	60	47	95	83	89	60	55	97	20	8	74	43	37	39	49	92	70	42	50	6	19	28	36	71	32	39	1	89	91	31	8	75	17	73	67	45	34	35	25	51	42	80	91	7	77	52	64	56	69	61	57	67	37	54	32	97	10	74	39	50	21	15	67	91	11	22	54	53	49	88	47	8	98	23	10	19	8	50	17	66	15	4	7	48	13	26	53	69	36	7	86	28	85	31	38	40	84	28	43	19	84	57	2	9	91	21	44	52	84	66	52	59	40	14	54	98	13	29	52	79	25	23	94	86	57	76	82	69	10	34	42	25	68	15	74	13	81	41	73	66	80	57	31	46	37	46	27	28	94	4	30	62	39	67	91	27	82	69	40	96	14	51	76	24	56	91	72	95	13	94
26	76	70	63	4	31	47	25	27	75	88	89	49	54	62	41	67	58	14	61	70	68	4	57	56	73	61	10	69	39	51	70	41	65	55	29	20	52	38	35	90	8	86	24	14	14	6	100	56	28	25	93	44	73	70	89	62	10	95	93	85	74	31	20	22	81	41	57	98	70	82	18	97	71	44	39	2	54	30	45	71	82	73	34	89	44	19	31	51	52	71	58	8	92	89	63	77	54	35	47	13	13	64	48	48	46	30	76	96	64	94	34	70	15	6	24	92	52	57	8	21	41	15	92	44	7	62	100	16	24	83	81	42	65	93	42	4	27	4	96	93	44	13	100	35	84	18	60	5	80	25	18	21	31	62	12	66	56	48	60	55	2	26	19	65	56	12	89	26	15	54	29	47	77	2	55	60	3	63	66	86	6	72	68	70	39	85	49	7	74	58	5	29	41	6	42	45	19	36	72	46	15	87	75	90	98	49	19	67	42	26	78	38	43	55	91	28	54	36	65	76	5	43	23	11	65	77	76	4	32	5	49	88	88	40	99	98	42	66	94	40	45	15	7	95	6	15	32	73	34	88	43	81	56	66	92	3	44	29	18	24	51	39	6	31	42	76	82	100	48	52	9	14	19	43	48	58	9	77	95	7	63	28	28	35	37	44	29	68	79	11	70	92	36	41	96	3	12	26	35	79	81	40	64	70	89	70	11	79	20	7	80	9	38	47	24	32	88	72	20	95	91	48	9	29	56	18	45	33	20	3	33	47	7	21	1	92	4	16	81	71	6	20	92	55	23	9	76	69	52	100	62	38	12	15	26	9	71	27	2	44	55	77	87	2	22	18	95	99	22	56	83	28	55	89	14	60	47	98	40	78	64	7	12	89	74	45	22	45	43	49	33	12	44	68	71	92	38	97	87	4	38	70	33	26	32	50	89	42	11	29	61	52	72	22	47	44	41	51	87	25	34	44	40	89	70	17	55	44	52	83	57	100	89	64	6	61	39	17	91	39	54	81	47	23	70	14	24	33	15	11	54	35	81	83	46	40	99	42	96	7	82	61	36	2	13	84	39	80	32	22	25	60	90	12	44	74	52	10	73	94	31	15	57	69	45	2	4	19	48	1	82	64	37	68	32	84	2	83	86
99	44	48	12	36	52	3	4	87	84	55	33	48	48	26	14	86	79	58	29	27	57	16	66	68	81	27	4	3	90	73	81	84	6	65	59	35	35	27	97	29	77	28	19	34	17	77	71	64	6	8	80	88	67	73	9	96	36	95	77	47	92	59	23	41	39	92	4	32	76	50	36	90	37	96	62	69	8	88	90	45	34	20	35	57	100	27	93	90	32	35	100	99	18	93	87	6	31	72	83	100	8	10	80	98	27	72	39	17	89	75	32	2	31	73	42	59	52	54	92	83	83	27	60	91	100	89	90	68	45	25	78	63	81	19	97	99	81	89	13	1	100	57	74	75	96	55	88	78	36	44	85	2	94	34	51	46	15	22	86	49	87	91	1	15	79	50	45	9	33	62	64	61	91	31	91	77	19	45	4	91	83	66	70	39	5	61	64	79	60	77	27	42	2	6	26	53	81	62	35	18	27	66	76	17	71	52	50	83	4	85	43	22	69	53	68	93	55	36	72	45	13	21	90	66	83	91	22	99	13	79	54	43	13	56	93	74	12	70	22	7	89	91	46	34	40	67	12	21	58	83	80	18	1	69	17	88	54	62	30	99	14	11	56	27	68	7	70	71	47	48	59	16	76	28	71	93	96	91	64	52	99	3	71	41	77	38	77	22	21	38	56	74	30	18	17	30	7	98	78	69	32	39	23	8	36	9	90	71	51	33	4	7	58	83	8	90	24	17	59	73	67	52	92	70	59	2	47	50	22	1	40	76	45	98	23	85	22	45	11	49	91	39	91	40	17	4	92	46	86	45	14	95	22	63	50	73	41	96	68	77	61	67	68	64	40	14	84	1	20	97	46	18	61	4	46	28	60	89	61	62	58	55	6	3	46	95	23	87	96	85	43	30	66	38	68	18	59	45	6	71	61	46	69	68	39	90	23	95	67	63	23	54	43	54	61	43	1	28	20	96	43	30	90	65	68	84	71	86	96	16	21	22	26	68	98	61	65	97	43	72	23	35	16	62	97	52	54	36	53	99	76	55	63	50	49	38	88	48	93	9	90	24	55	69	12	80	100	75	20	100	93	30	84	27	39	14	56	50	80	18	61	84	91	38	82	59	64	22	45	25	57	37	10	4	88	91	65	99	78
54	51	37	40	55	62	21	40	2	5	40	88	24	9	27	78	29	34	36	19	57	90	24	85	55	29	58	100	62	95	60	82	2	100	3	18	38	58	69	52	82	47	26	32	41	57	41	69	10	7	75	100	93	70	64	10	15	45	51	65	49	41	29	24	20	11	72	38	34	39	91	96	70	68	60	65	68	71	100	66	37	68	17	93	39	64	30	49	4	93	19	17	22	3	39	46	62	42	53	12	10	40	91	51	57	62	13	51	73	49	77	41	21	42	42	5	29	88	47	82	76	97	13	15	58	100	56	53	99	35	52	12	69	96	35	71	92	75	37	51	89	87	47	3	98	15	90	24	46	76	57	41	37	1	16	26	76	46	50	100	98	36	17	16	92	41	28	75	82	52	24	79	78	100	37	23	93	65	95	44	79	27	4	91	98	90	36	74	91	73	43	7	6	85	97	62	64	76	5	57	79	47	89	51	13	79	9	5	33	53	80	12	1	9	72	36	20	63	80	40	82	66	46	70	24	40	38	5	73	33	30	58	38	98	49	18	2	35	77	81	47	26	32	30	17	63	70	54	70	80	43	17	99	38	43	79	10	93	55	46	26	66	85	8	68	86	41	96	95	65	58	21	78	35	21	12	5	33	52	71	44	3	43	85	55	30	36	99	66	57	10	36	88	71	29	67	37	7	84	76	76	22	27	74	100	7	35	58	82	13	51	77	3	11	87	11	85	29	29	88	5	79	45	1	48	43	60	58	28	23	3	35	68	11	23	88	27	70	32	68	71	69	53	71	44	14	42	36	81	65	86	70	52	8	30	84	31	1	92	63	54	74	37	23	68	65	73	36	63	4	95	31	51	89	71	72	7	100	98	38	99	58	40	35	27	49	65	85	5	7	65	19	4	21	11	44	38	66	87	37	65	45	49	80	49	67	79	56	22	97	29	77	92	71	59	5	56	7	90	70	7	1	78	91	55	2	83	9	81	87	11	12	30	93	30	21	13	40	38	20	43	89	73	16	5	31	20	74	100	16	28	2	100	3	5	61	62	70	85	23	79	37	87	74	94	73	24	20	96	62	6	35	84	33	22	13	39	33	59	99	36	36	62	78	11	65	43	19	11	25	91	53	59	9	47	24	10	72	7	30
48	71	59	59	54	91	90	99	64	86	99	94	6	62	25	44	66	88	51	16	65	63	66	34	4	40	46	25	49	42	73	38	57	85	28	1	86	72	7	22	82	25	45	16	100	46	93	19	13	88	99	36	5	74	28	75	6	23	27	35	74	1	40	22	20	61	32	73	34	46	71	29	71	69	43	90	53	68	44	2	38	55	77	5	63	73	63	93	75	17	4	63	31	12	47	20	64	21	100	42	80	66	87	49	83	8	46	31	15	55	86	57	86	55	70	28	38	81	79	21	40	38	76	17	35	97	83	48	28	19	58	97	13	40	32	86	13	3	88	69	86	43	42	56	88	50	5	4	45	95	3	78	43	10	74	87	33	55	46	59	82	64	89	51	44	100	18	87	99	54	95	81	10	69	68	33	91	86	29	41	29	9	10	24	87	32	67	96	28	31	14	50	55	99	78	98	5	13	57	40	80	11	34	96	47	62	34	51	56	86	32	24	91	59	99	11	9	3	1	95	27	17	47	40	46	77	41	75	37	4	23	9	15	10	67	70	35	62	3	34	4	59	33	3	8	2	70	75	3	56	7	9	47	80	9	55	73	12	46	29	10	99	89	52	99	17	92	70	14	76	39	62	39	8	11	10	61	69	64	11	11	42	97	51	44	33	15	68	56	47	89	99	23	60	3	79	90	35	95	52	5	39	69	28	21	75	43	12	15	40	14	9	45	97	38	72	20	98	18	26	49	15	15	75	79	37	47	21	75	15	89	93	64	7	10	10	56	44	12	67	17	20	11	61	34	7	52	37	83	97	46	57	83	61	3	34	61	22	40	33	72	80	23	55	52	16	6	41	18	15	66	9	68	77	14	93	74	21	16	74	75	93	25	83	32	33	70	79	40	60	96	94	64	42	45	32	43	83	35	57	42	5	86	26	78	78	60	6	72	23	99	22	61	51	98	13	75	66	45	90	77	100	6	83	86	15	85	72	55	21	20	59	10	1	23	3	61	35	45	73	65	54	92	86	8	58	63	82	33	81	48	27	22	73	26	79	60	10	66	22	42	96	90	72	33	57	45	72	33	8	31	28	59	10	43	44	7	63	96	17	50	98	16	27	52	15	72	44	66	9	48	84	44	19	21	33	65	38	21	65
95	85	57	9	12	68	15	27	8	16	57	34	71	4	99	91	15	82	26	27	89	27	85	88	63	81	54	94	39	43	36	15	44	15	86	8	22	35	47	79	10	86	89	11	68	93	46	19	6	37	42	69	54	98	27	94	49	12	59	39	47	78	74	12	51	49	75	59	80	92	40	12	66	5	36	65	88	25	100	62	13	1	24	56	25	98	94	45	1	55	72	51	95	12	92	21	41	44	32	81	39	90	36	59	56	93	59	93	10	55	54	9	52	8	100	26	67	3	39	100	8	24	31	90	93	22	64	69	51	6	8	67	64	95	73	49	59	83	32	81	6	93	47	45	98	38	96	2	37	92	72	73	10	46	91	89	52	28	93	21	45	81	10	9	20	97	49	50	6	83	57	21	40	6	8	94	43	12	11	63	57	20	28	27	26	82	30	73	37	55	1	77	99	64	21	40	97	60	93	92	18	53	67	25	88	27	77	95	14	34	58	80	17	70	82	45	46	38	53	47	92	34	23	12	40	4	92	47	91	28	10	81	56	74	80	87	16	52	60	47	48	74	61	78	34	23	86	82	50	50	29	18	6	17	100	58	65	11	93	36	74	74	59	16	24	49	25	64	79	80	83	13	52	97	8	100	17	15	57	52	64	52	62	12	17	80	57	11	51	24	7	62	20	25	16	56	29	79	83	68	53	86	71	96	48	34	15	56	12	63	13	6	28	31	42	20	13	22	86	57	68	73	63	38	29	92	38	85	55	83	38	67	77	93	77	5	38	41	27	49	88	50	87	56	55	78	61	52	6	39	33	33	54	15	31	87	35	87	84	8	44	91	7	32	100	96	70	32	41	7	30	33	87	19	97	18	76	4	58	75	41	84	97	6	99	87	5	54	63	55	76	24	94	53	60	22	97	77	24	23	1	87	18	88	72	37	68	29	62	60	53	92	7	67	2	77	62	4	6	79	83	87	13	94	64	63	57	88	3	2	86	81	45	95	67	16	4	16	79	24	67	2	21	6	64	7	70	70	86	71	37	51	17	3	44	74	89	42	65	92	28	93	44	24	30	82	1	46	52	84	77	2	15	42	84	51	42	46	66	63	57	7	69	100	83	10	10	85	60	98	71	96	86	23	33	76	64	56	51	77
